Image,Quality band,Severity,Family,Technique ID,Technique,Metric domain,Role hint,Is image-processing technique,Notes,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs degraded (dB),Delta PSNR vs common preprocessing (dB),PSNR delta to 28.17 dB,Binary foreground/ridge ratio,Connected components,Small components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Structural coherence,Reference ROI IoU proxy
455__M_Left_little_finger.BMP,Lower quality,0.35,Segmentation,S2,Adaptive/local Sauvola thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.24713134765625,379.0,283.0,0.3093973696231842,23.400839713509505,5412.0,599.0,516.0,9.035058430717863,0.6187729239463806,
455__M_Left_little_finger.BMP,Lower quality,0.35,Segmentation,S3,Local variance foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.7491912841796875,4.0,1.0,0.984724760055542,0.08146805433919226,1428.0,17.0,18.0,84.0,0.6164454817771912,0.7491912841796875
455__M_Left_little_finger.BMP,Lower quality,0.35,Segmentation,S4,Coherence-based foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.6915130615234375,113.0,83.0,0.9633045792579651,2.493435424435667,5522.0,204.0,295.0,27.068627450980394,0.6773530840873718,0.6915130615234375
455__M_Left_little_finger.BMP,Lower quality,0.35,Segmentation,S5,Orientation-confidence segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.4166717529296875,43.0,31.0,0.9618412852287292,1.5746878089867067,3733.0,165.0,226.0,22.624242424242425,0.7070133090019226,0.4166717529296875
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-1,Opening,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.20062255859375,189.0,78.0,0.38264375925064087,14.374809857012474,2302.0,323.0,22.0,7.1269349845201235,0.6132774949073792,
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-2,Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.23089599609375,85.0,0.0,0.33320116996765137,5.617234998678298,3276.0,241.0,84.0,13.593360995850622,0.6136658191680908,
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-3,Opening + Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.202667236328125,169.0,64.0,0.3789339065551758,12.723987351302515,2325.0,295.0,21.0,7.88135593220339,0.6119357347488403,
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-4,Morphological reconstruction,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.2234344482421875,103.0,3.0,0.3439868986606598,7.034077716314963,3440.0,323.0,122.0,10.65015479876161,0.6157674193382263,
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-5,Bridge / broken-ridge reconnection,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1508331298828125,82.0,5.0,0.1549822986125946,8.295397066262014,3203.0,225.0,76.0,14.235555555555555,0.6320235133171082,
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-6,Remove small objects / isolated noise,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.2162933349609375,87.0,0.0,0.35534390807151794,6.137566137566138,3260.0,283.0,114.0,11.519434628975265,0.6152163743972778,
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-7,Spur cleanup,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1306304931640625,102.0,25.0,0.18152084946632385,11.91449597009695,2661.0,224.0,35.0,11.879464285714286,0.6349783539772034,
455__M_Left_little_finger.BMP,Lower quality,0.35,Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.135589599609375,72.0,4.0,0.17206841707229614,8.102633355840648,2853.0,185.0,52.0,15.421621621621622,0.6337311267852783,
455__M_Left_little_finger.BMP,Lower quality,0.35,Thinning / Feature Extraction,T1,Standard skeletonisation,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0435333251953125,72.0,44.0,0.1784086972475052,25.236593059936908,2853.0,185.0,52.0,15.421621621621622,0.6391992568969727,
455__M_Left_little_finger.BMP,Lower quality,0.35,Thinning / Feature Extraction,T2,Zhang-Suen thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.04571533203125,72.0,44.0,0.17056074738502502,24.03204272363151,2760.0,176.0,43.0,15.681818181818182,0.6382424831390381,
455__M_Left_little_finger.BMP,Lower quality,0.35,Thinning / Feature Extraction,T3,Guo-Hall thinning,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.044677734375,72.0,44.0,0.1738387942314148,24.59016393442623,2908.0,190.0,57.0,15.305263157894737,0.6368950009346008,
455__M_Left_little_finger.BMP,Lower quality,0.35,Thinning / Feature Extraction,T4,Morphological skeleton / medial axis,skeleton,M4 candidate,True,"Skeleton/feature output; counts are detections, not ground-truth accuracy",,,,,,,,,0.0474853515625,72.0,42.0,0.1648457646369934,23.13624678663239,3112.0,206.0,73.0,15.106796116504855,0.6373081803321838,
466__F_Left_little_finger.BMP,Lower quality,0.55,Control,CONTROL-DEGRADED,Degraded Input,grayscale,"Input condition/control, not a technique",False,"Input condition/control, not a technique",0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,0.0,0.0,-13.070479703434032,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Control,CONTROL-P0,Common Preprocessed Input P0,grayscale,"Common preprocessing control, not a member technique",False,"Common preprocessing control, not a member technique",0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,0.0,0.0,-13.070479703434032,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Denoising,D1,Gaussian filtering,grayscale,M1 candidate,True,sigma=0.65,0.030298129218712583,15.185841865165976,0.5635497890830683,0.5173560380935669,0.0007776000420562923,0.08632156860000606,0.08632156860000606,-12.984158134834026,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Denoising,D2,Median filtering,grayscale,M1 candidate,True,3x3 median,0.030682938158246346,15.131030552570818,0.5706736768528383,0.5569450855255127,0.008063099987339228,0.03151025600484836,0.03151025600484836,-13.038969447429183,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Denoising,D3,Bilateral filtering,grayscale,M1 candidate,True,"sigma_color=0.035, sigma_spatial=2.0",0.03134584710452512,15.03819989093494,0.48452930076654976,0.4390188753604889,0.10961389995645732,-0.06132040563102947,-0.06132040563102947,-13.131800109065061,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Denoising,D4,Non-local means,grayscale,M1 candidate,True,"patch_size=3, patch_distance=5, h=0.055",0.03206715340306361,14.939395906238337,0.5883995774455865,0.5295718312263489,0.050962100038304925,-0.16012439032763304,-0.16012439032763304,-13.230604093761665,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Denoising,D5,Wiener noise filtering,grayscale,M1 candidate,True,local window=5,0.034230742375088746,14.655836820508927,0.5457137425927273,0.5716279745101929,0.00489659997401759,-0.4436834760570427,-0.4436834760570427,-13.514163179491074,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Denoising,D6,Wavelet denoising,grayscale,M1 candidate,True,db2 level=2 shrinkage,0.03063428844697671,15.137922027203238,0.49962393953735335,0.48023268580436707,0.002926599991042167,0.03840173063726837,0.03840173063726837,-13.032077972796763,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Denoising,D7,Anisotropic diffusion,grayscale,M1 candidate,True,Perona-Malik style fixed parameters,0.03129679248459582,15.045001697257801,0.5915364649546545,0.5314540863037109,0.006057300022803247,-0.05451859930816916,-0.05451859930816916,-13.1249983027422,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Restoration/Deblurring,R1,Wiener deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; no clean pixels used,0.02933308461692284,15.326422649543543,0.48600170712031193,0.46196550130844116,0.0021791000035591424,0.22690235297757333,0.22690235297757333,-12.843577350456458,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Restoration/Deblurring,R2,Richardson-Lucy deconvolution,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; 8 iterations,0.02985280092830317,15.250149150994684,0.47162849789285044,0.45087453722953796,0.018310600018594414,0.15062885442871377,0.15062885442871377,-12.919850849005318,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Restoration/Deblurring,R3,Total variation restoration,grayscale,M1 candidate,True,TV Chambolle weight=0.045,0.032560515881466856,14.87308722864547,0.5970653713503,0.6062906980514526,0.010621999972499907,-0.22643306792049955,-0.22643306792049955,-13.296912771354531,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Restoration/Deblurring,R4,Tikhonov regularised inverse restoration,grayscale,M1 candidate,True,uses known synthetic Gaussian PSF formula; lambda=0.025,0.030704237650251605,15.128016811640535,0.46531643170368553,0.45958802103996277,0.00763770000776276,0.028496515074564854,0.028496515074564854,-13.041983188359467,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Restoration/Deblurring,R5,Edge-preserving restoration,grayscale,M1 candidate,True,TV followed by bilateral filter,0.03203886591051302,14.943228651696717,0.6090951090471148,0.5755533576011658,0.1170949999941513,-0.15629164486925262,-0.15629164486925262,-13.226771348303284,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Contrast Enhancement,C1,Global histogram equalisation,grayscale,M1 baseline candidate,True,global equalize_hist,0.04482026625658993,13.485255678495003,0.40917390704997164,0.43454214930534363,0.0037421000306494534,-1.6142646180709672,-1.6142646180709672,-14.684744321504999,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Contrast Enhancement,C2,Adaptive histogram equalisation,grayscale,M1 baseline candidate,True,AHE-like un-clipped adaptive histogram equalisation,0.11075392911060246,9.556408577840344,0.38944253087458186,0.41405555605888367,0.005977499997243285,-5.543111718725626,-5.543111718725626,-18.613591422159658,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Contrast Enhancement,C3,CLAHE,grayscale,M1 baseline candidate,True,clip_limit=0.025,0.10145305330029881,9.937348780390408,0.39235532896976894,0.414523720741272,0.006270900019444525,-5.162171516175562,-5.162171516175562,-18.232651219609593,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Contrast Enhancement,C4,Contrast stretching,grayscale,M1 candidate,True,2nd to 98th percentile,0.02522082909679914,15.9824064075079,0.47190658377152866,0.4377855062484741,0.0012923000031150877,0.8828861109419304,0.8828861109419304,-12.187593592492101,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Contrast Enhancement,C5,Gamma correction,grayscale,M1 candidate,True,gamma=0.85,0.031717810802085356,14.986967957990903,0.4489830818977506,0.42989009618759155,0.0009823000291362405,-0.11255233857506752,-0.11255233857506752,-13.1830320420091,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Contrast Enhancement,C6,Homomorphic filtering,grayscale,M1 candidate,True,log-domain high-frequency gain=0.70,0.040569925154874065,13.917957934998931,0.43072715602174916,0.4344542324542999,0.009825700020883232,-1.181562361567039,-1.181562361567039,-14.25204206500107,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G1,Ordinary Gabor filter,grayscale,M2 baseline,True,"fixed frequency=0.115, 8 orientations",0.03919724781566532,14.067444253374642,0.41967840590433697,0.4646023213863373,1.0027144000050612,-1.0320760431913278,-1.0320760431913278,-14.10255574662536,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G2,Literature-inspired Modified Gabor,grayscale,M2 literature technique,True,local orientation + local ridge frequency; exact article parameters unavailable,0.0311707667728966,15.062525143371474,0.45041408728288346,0.43689030408859253,2.1426200999994762,-0.03699515319449631,-0.03699515319449631,-13.107474856628528,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G3,Adaptive local-orientation Gabor,grayscale,M2 candidate,True,"local orientation, fixed frequency",0.030561967099159752,15.148186961429237,0.4576395637017461,0.4397563636302948,0.49615839996840805,0.04866666486326743,0.04866666486326743,-13.021813038570764,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G4,Adaptive orientation-frequency Gabor,grayscale,M2 candidate,True,local orientation + local frequency,0.031279862972768385,15.047351581154157,0.45119424635614014,0.4372648298740387,2.030870199960191,-0.05216871541181334,-0.05216871541181334,-13.122648418845845,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G5,Log-Gabor,grayscale,M2 candidate,True,local selection from log-Gabor frequency/orientation bank,0.035418723325551904,14.507670970889297,0.41693749448109907,0.42143455147743225,0.3169715999974869,-0.591849325676673,-0.591849325676673,-13.662329029110705,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G6,STFT contextual enhancement,grayscale,M2 candidate,True,"32px blocks, band-pass contextual filtering",0.04520380731129615,13.448249849972086,0.3591948800927013,0.39502957463264465,0.06274610001128167,-1.651270446593884,-1.651270446593884,-14.721750150027916,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G7,Coherence-guided directional diffusion,grayscale,M2/M3 candidate,True,directional smoothing weighted by coherence,0.03112654251586466,15.068691173410597,0.4483963522105168,0.46284952759742737,0.3236171000171453,-0.030829123155372784,-0.030829123155372784,-13.101308826589404,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Fingerprint Ridge Enhancement,G8,Directional oriented filter-bank,grayscale,M2 candidate,True,orientation-selected elongated Gaussian smoothing,0.030931456044068086,15.09599635864247,0.4493566574183905,0.4441398084163666,0.10349150002002716,-0.0035239379235001422,-0.0035239379235001422,-13.074003641357532,,,,,,,,,,,
466__F_Left_little_finger.BMP,Lower quality,0.55,Segmentation,S1,Otsu thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.472930908203125,104.0,100.0,0.9906756281852722,3.355488158998516,7280.0,190.0,1072.0,38.31578947368421,0.5420167446136475,
466__F_Left_little_finger.BMP,Lower quality,0.55,Segmentation,S2,Adaptive/local Sauvola thresholding,ridge map,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.23236083984375,632.0,570.0,0.3173102140426636,41.50249540320463,6304.0,769.0,612.0,8.197659297789336,0.528398871421814,
466__F_Left_little_finger.BMP,Lower quality,0.55,Segmentation,S3,Local variance foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.766998291015625,4.0,1.0,0.9853578805923462,0.07957665221024152,1720.0,21.0,18.0,81.9047619047619,0.49725040793418884,0.766998291015625
466__F_Left_little_finger.BMP,Lower quality,0.55,Segmentation,S4,Coherence-based foreground segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.5521392822265625,174.0,130.0,0.918889045715332,4.8086223573303855,4968.0,316.0,227.0,15.721518987341772,0.6230232119560242,0.5521392822265625
466__F_Left_little_finger.BMP,Lower quality,0.55,Segmentation,S5,Orientation-confidence segmentation,foreground mask,M3 candidate,True,Binary/structural output; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.3914337158203125,56.0,49.0,0.8936576843261719,2.182980548084045,3527.0,151.0,197.0,23.357615894039736,0.6270274519920349,0.3914337158203125
466__F_Left_little_finger.BMP,Lower quality,0.55,Morphological Ridge Restoration,M3-1,Opening,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1857452392578125,99.0,39.0,0.3985048830509186,8.132752813603878,2153.0,199.0,24.0,10.819095477386934,0.5216346383094788,
466__F_Left_little_finger.BMP,Lower quality,0.55,Morphological Ridge Restoration,M3-2,Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.210693359375,53.0,0.0,0.38405272364616394,3.8383545770567786,2905.0,197.0,100.0,14.746192893401016,0.5244530439376831,
466__F_Left_little_finger.BMP,Lower quality,0.55,Morphological Ridge Restoration,M3-3,Opening + Closing,ridge map,M3 candidate,True,Binary ridge restoration; PSNR/MSE/SSIM intentionally not calculated,,,,,,,,,0.1876068115234375,88.0,35.0,0.3957706391811371,7.157381049206995,2177.0,188.0,29.0,11.579787234042554,0.520677387714386,
