Category,Category order,Image,Path,Real pair candidate path,Real pair candidate exists,Pairing used for metrics,Selection rule,Family,Technique ID,Technique,Output domain,Purpose,Is enhancement technique,Runtime (s),Ridge coherence,Local contrast,Foreground/background separation proxy,Foreground usable-area ratio,Ridge coverage in foreground,Detected ridge endings,Detected bifurcations,Ridge pixels,Connected components,Small connected components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M3 / Morphological Ridge Restoration,M3-8,Controlled ridge-restoration pipeline,binary ridge map,binary ridge-structure restoration,True,0.010633199999574572,0.7484726905822754,0.21836848556995392,0.21836848556995392,1.0,0.2486724853515625,169.0,100.0,16297.0,55.0,4.0,0.5002147555351257,3.374854267656624,5418.0,169.0,100.0,32.05917159763314,0.0,0.0,0.0,-0.1613006591796875,0.5089915313159956,3.0,6.34098977945132
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T1,Morphological Skeleton,skeleton,skeletonised ridge analysis output,True,0.043747149989940226,0.7484726905822754,0.21836848556995392,0.21836848556995392,1.0,0.082672119140625,169.0,100.0,5418.0,55.0,19.0,0.5081210732460022,10.151347360649686,5418.0,169.0,100.0,32.05917159763314,0.0,0.0,0.0,-0.327301025390625,7.285484624309057,18.0,6.34098977945132
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M4 / Thinning,M4-T2,Medial Axis,skeleton,medial-axis skeleton analysis output,True,0.043747149989940226,0.7484726905822754,0.21836848556995392,0.21836848556995392,1.0,0.0849456787109375,179.0,114.0,5567.0,55.0,18.0,0.4959583282470703,9.879647925273936,5567.0,179.0,114.0,31.100558659217878,0.0,0.0,0.0,-0.3250274658203125,7.013785188933308,17.0,5.382376841036059
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Input / Common Preprocessing Control,P0,Original Altered Input after P0,grayscale,"input condition and neutral preprocessing control, not enhancement",False,0.0,0.697451651096344,0.19416706264019012,0.4028067849576473,0.954010009765625,0.543680624420204,161.0,263.0,33992.0,24.0,0.0,0.6590962409973145,0.7060484819957638,7119.0,161.0,263.0,44.21739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C1,CLAHE,grayscale,local contrast enhancement baseline,True,0.0059510000282898545,0.714484691619873,0.25140392780303955,0.25140392780303955,1.0,0.50250244140625,185.0,246.0,32932.0,32.0,0.0,0.6656747460365295,0.9716992590793149,7479.0,185.0,246.0,40.42702702702703,0.017033040523529053,0.057236865162849426,-0.15140285715460777,-0.04117818301395404,0.2656507770835511,0.0,-3.7903642773207977
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C2,Contrast Stretching,grayscale,global contrast expansion,True,0.000737000023946166,0.697451651096344,0.19416706264019012,0.4028067849576473,0.954010009765625,0.543680624420204,161.0,263.0,33992.0,24.0,0.0,0.6590962409973145,0.7060484819957638,7119.0,161.0,263.0,44.21739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M1 / Contrast or General Enhancement,M1-C3,Global Histogram Equalization,grayscale,global histogram redistribution baseline,True,0.002258799970149994,0.7116910219192505,0.17491526901721954,0.17491526901721954,1.0,0.4014739990234375,188.0,189.0,26311.0,46.0,0.0,0.6676675081253052,1.748318193911292,6670.0,188.0,189.0,35.47872340425532,0.014239370822906494,-0.01925179362297058,-0.22789151594042778,-0.14220662539676654,1.0422697119155282,0.0,-8.738667900092508
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R1,Ordinary Gabor,grayscale,ordinary fixed-frequency multi-orientation ridge filter,True,0.9012588000041433,0.7065473794937134,0.1396303027868271,0.20306968688964844,0.939117431640625,0.362038150326585,248.0,101.0,22282.0,81.0,0.0,0.10515213757753372,3.635221254824522,5516.0,248.0,101.0,22.241935483870968,0.009095728397369385,-0.05453675985336304,-0.19973709806799889,-0.18164247409361906,2.929172772828758,0.0,-21.97545582047686
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R2,Literature-Inspired Modified Gabor,grayscale,local orientation and local frequency Gabor; not exact paper replication,True,1.9431399999884889,0.6847028732299805,0.17721281945705414,0.42827251739799976,0.9665985107421875,0.5178777211233365,176.0,267.0,32806.0,30.0,0.0,0.6509479880332947,0.9144668658172286,7170.0,176.0,267.0,40.73863636363637,-0.012748777866363525,-0.016954243183135986,0.02546573244035244,-0.02580290329686752,0.20841838382146483,0.0,-3.478754940711461
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",M2 / Ridge Enhancement,M2-R3,Coherence-Guided Directional Diffusion,grayscale,ridge-flow-preserving directional smoothing,True,0.2796223000041209,0.7060856223106384,0.17974796891212463,0.39285182021558285,0.95849609375,0.5353253948038716,160.0,252.0,33627.0,25.0,0.0,0.7034525871276855,0.7434502037053557,7077.0,160.0,252.0,44.23125,0.008633971214294434,-0.01441909372806549,-0.009954964742064476,-0.008355229616332394,0.037401721709591995,0.0,0.013858695652174902
