Combination ID,Image,Quality band,Severity,Stage order,Stage,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs previous stage (dB),Delta SSIM vs previous stage,Delta coherence vs previous stage
R2->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,0,Degraded,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,,,
R2->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,0.0,0.0,0.0
R2->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,2,M1 Richardson-Lucy deconvolution,0.012794383151302784,18.92980647677787,0.7275232401037095,0.618442177772522,0.01738690002821386,0.25018544005340715,0.01420012064799292,0.001993894577026367
R2->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,3,M2 Coherence-guided directional diffusion,0.013668655345730066,18.642742070600402,0.7208400731807127,0.6495035290718079,0.3248034999705851,-0.28706440617746765,-0.006683166922996753,0.03106135129928589
R2->G7->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,4,Team Fusion,0.012895581402540941,18.895590727409967,0.7266164249534965,0.6223896145820618,0.34219039999879897,0.25284865680956514,0.005776351772783794,-0.027113914489746094
R2->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,0,Degraded,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,,,
R2->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,0.0,0.0,0.0
R2->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02898936140877339,15.377613513818268,0.41815410422433563,0.38634440302848816,0.017689500004053116,0.11504651743318739,0.022902478918443547,0.015752822160720825
R2->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,3,M2 Coherence-guided directional diffusion,0.02883451748045668,15.400873117172221,0.43248227816947843,0.42149224877357483,0.31867700000293553,0.02325960335395294,0.014328173945142797,0.03514784574508667
R2->G7->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,4,Team Fusion,0.0289748335526913,15.379790501824965,0.4192540975034762,0.39017292857170105,0.33636650000698864,-0.02108261534725564,-0.013228180666002232,-0.03131932020187378
R2->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,,,
R2->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,0.0,0.0,0.0
R2->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.04325809539373011,13.63932605983437,0.33535813296680883,0.29979971051216125,0.01712460000999272,0.09130718863243104,0.021725268592437674,0.017359167337417603
R2->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,3,M2 Coherence-guided directional diffusion,0.042871171909440974,13.67834644624493,0.3475072617087676,0.3243611752986908,0.328800700022839,0.03902038641055938,0.012149128741958781,0.02456146478652954
R2->G7->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,4,Team Fusion,0.043223994007878686,13.6427510567489,0.3362974997882432,0.3020011782646179,0.34592530003283173,-0.035595389496030805,-0.01120976192052442,-0.022359997034072876
R2->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,0,Degraded,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,,,
R2->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,0.0,0.0,0.0
R2->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,2,M1 Richardson-Lucy deconvolution,0.013155995882075671,18.80876271126757,0.6373447209006634,0.48778191208839417,0.01734660001238808,0.14214327633456847,0.015046016164796394,0.003517061471939087
R2->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,3,M2 Coherence-guided directional diffusion,0.013550314387506198,18.680506283928832,0.6465467042538731,0.5116347074508667,0.32332300004782155,-0.1282564273387372,0.009201983353209653,0.023852795362472534
R2->G7->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,4,Team Fusion,0.013203280494652022,18.79318150330541,0.6379366473697573,0.4905132055282593,0.34066960006020963,0.11267521937657676,-0.008610056884115758,-0.021121501922607422
R2->G7->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,,,
R2->G7->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,0.0,0.0,0.0
R2->G7->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.029512069547233347,15.300003343350587,0.4827835388462897,0.5026792883872986,0.016953299986198545,0.18343295394894277,0.025725845728947982,0.01660826802253723
R2->G7->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,3,M2 Coherence-guided directional diffusion,0.030307635234134548,15.184479483183413,0.48139905373905506,0.5318902730941772,0.32611620001262054,-0.11552386016717442,-0.0013844851072346565,0.029210984706878662
R2->G7->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,4,Team Fusion,0.02961337342371246,15.285121168979769,0.48196645529760396,0.5062973499298096,0.3430694999988191,0.10064168579635613,0.0005674015585488967,-0.025592923164367676
R2->G7->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,,,
R2->G7->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,0.0,0.0,0.0
R2->G7->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.043635444252845816,13.601605981187708,0.3185136040356258,0.3266632556915283,0.01742349995765835,0.11909133511476178,0.021487026648050633,0.02067732810974121
R2->G7->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,3,M2 Coherence-guided directional diffusion,0.04350562279801143,13.614546098881233,0.32399750194010646,0.3496113419532776,0.32329670002218336,0.012940117693524655,0.005483897904480672,0.022948086261749268
R2->G7->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,4,Team Fusion,0.0436243881993586,13.602706506575366,0.31880393832169057,0.32878005504608154,0.3407201999798417,-0.01183959230586673,-0.005193563618415886,-0.020831286907196045
R2->G7->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,0,Degraded,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,,,
R2->G7->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,0.0,0.0,0.0
R2->G7->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,2,M1 Richardson-Lucy deconvolution,0.011174097990840293,19.5178752442971,0.6828158074367083,0.533545196056366,0.018240599951241165,0.16383063934459585,0.0163462015136564,0.004563271999359131
R2->G7->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,3,M2 Coherence-guided directional diffusion,0.011668690075582647,19.32977895015201,0.6778394447808415,0.552466869354248,0.3226878000423312,-0.18809629414509033,-0.004976362655866873,0.01892167329788208
R2->G7->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,4,Team Fusion,0.01122677589601507,19.49744946463977,0.6821833171680756,0.5357234477996826,0.3409283999935724,0.16767051448776016,0.0043438723872341045,-0.01674342155456543
R2->G7->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,,,
R2->G7->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,0.0,0.0,0.0
R2->G7->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02985280092830317,15.250149150994684,0.47162849789285044,0.45087453722953796,0.01758659997722134,0.15062885442871377,0.0260965773429625,0.01889684796333313
R2->G7->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,3,M2 Coherence-guided directional diffusion,0.030254819973462355,15.192054269247283,0.47279609564800357,0.4793262481689453,0.31710169999860227,-0.05809488174740096,0.001167597755153127,0.02845171093940735
R2->G7->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,4,Team Fusion,0.029899518490902388,15.243358056029251,0.47131856912332676,0.4540078043937683,0.3346882999758236,0.05130378678196834,-0.0014775265246768088,-0.025318443775177002
R2->G7->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,0,Degraded,0.052331200866164815,12.812392992071155,0.3671201100462844,0.36429160833358765,0.0,,,
R2->G7->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.052331200866164815,12.812392992071155,0.3671201100462844,0.36429160833358765,0.0,0.0,0.0,0.0
R2->G7->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.05087194987373819,12.935216159527656,0.3915735828908917,0.39077362418174744,0.017649099987465888,0.12282316745650057,0.024453472844607305,0.02648201584815979
R2->G7->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,3,M2 Coherence-guided directional diffusion,0.05083740771056733,12.938166029980318,0.39513206728985373,0.4251801371574402,0.3242037000018172,0.00294987045266204,0.003558484398962003,0.03440651297569275
R2->G7->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,4,Team Fusion,0.0508697005291906,12.93540819060268,0.39167846378359356,0.3942486643791199,0.3418527999892831,-0.0027578393776384047,-0.003453603506260172,-0.030931472778320312
R2->G1,75__F_Left_middle_finger.BMP,Higher quality,0.35,0,Degraded,0.015114983280240843,18.205923288899456,0.7435694100628281,0.7118552923202515,0.0,,,
R2->G1,75__F_Left_middle_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.015114983280240843,18.205923288899456,0.7435694100628281,0.7118552923202515,0.0,0.0,0.0,0.0
R2->G1,75__F_Left_middle_finger.BMP,Higher quality,0.35,2,M1 Richardson-Lucy deconvolution,0.014164651105405105,18.48794118274742,0.7602702943897159,0.7157467603683472,0.017556100036017597,0.2820178938479643,0.016700884326887877,0.003891468048095703
R2->G1,75__F_Left_middle_finger.BMP,Higher quality,0.35,3,M2 Ordinary Gabor filter,0.032652764057563385,14.860800497904869,0.6253250630246545,0.7275992631912231,0.9904937999672256,-3.6271406848425514,-0.13494523136506142,0.011852502822875977
R2->G1,75__F_Left_middle_finger.BMP,Higher quality,0.35,4,Team Final Output,0.032652764057563385,14.860800497904869,0.6253250630246545,0.7275992631912231,1.0080499000032432,0.0,0.0,0.0
R2->G1,422__M_Left_index_finger.BMP,Higher quality,0.55,0,Degraded,0.029822220553575703,15.254600222425044,0.5762982588451102,0.5745490789413452,0.0,,,
R2->G1,422__M_Left_index_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.029822220553575703,15.254600222425044,0.5762982588451102,0.5745490789413452,0.0,0.0,0.0,0.0
R2->G1,422__M_Left_index_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.028313411405804473,15.480078005233256,0.6013644606977318,0.5930792689323425,0.01646379998419434,0.22547778280821262,0.02506620185262154,0.018530189990997314
R2->G1,422__M_Left_index_finger.BMP,Higher quality,0.55,3,M2 Ordinary Gabor filter,0.0463366212160127,13.340756373725336,0.49492766224791634,0.6059422492980957,0.9779846000019461,-2.1393216315079204,-0.1064367984498154,0.012862980365753174
R2->G1,422__M_Left_index_finger.BMP,Higher quality,0.55,4,Team Final Output,0.0463366212160127,13.340756373725336,0.49492766224791634,0.6059422492980957,0.9944483999861404,0.0,0.0,0.0
R2->G1,184__M_Right_index_finger.BMP,Higher quality,0.75,0,Degraded,0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,,,
R2->G1,184__M_Right_index_finger.BMP,Higher quality,0.75,1,Common Preprocessing P0,0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,0.0,0.0,0.0
R2->G1,184__M_Right_index_finger.BMP,Higher quality,0.75,2,M1 Richardson-Lucy deconvolution,0.052458139344599024,12.801871176096395,0.41703765274066523,0.46251681447029114,0.01677460002247244,0.15386866643366837,0.02609668086029554,0.036196351051330566
R2->G1,184__M_Right_index_finger.BMP,Higher quality,0.75,3,M2 Ordinary Gabor filter,0.06259343700634293,12.034712006769816,0.35724437502115175,0.4822612702846527,0.9718019000138156,-0.7671591693265789,-0.05979327771951348,0.019744455814361572
R2->G1,184__M_Right_index_finger.BMP,Higher quality,0.75,4,Team Final Output,0.06259343700634293,12.034712006769816,0.35724437502115175,0.4822612702846527,0.988576500036288,0.0,0.0,0.0
R2->G1,445__M_Left_ring_finger.BMP,Higher quality,0.35,0,Degraded,0.014399337938248978,18.416574757085808,0.7061618986973255,0.6278500556945801,0.0,,,
R2->G1,445__M_Left_ring_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.014399337938248978,18.416574757085808,0.7061618986973255,0.6278500556945801,0.0,0.0,0.0,0.0
R2->G1,445__M_Left_ring_finger.BMP,Higher quality,0.35,2,M1 Richardson-Lucy deconvolution,0.013527234551173311,18.68790979597692,0.7227711910648335,0.6320569515228271,0.017179800022859126,0.2713350388911131,0.016609292367507966,0.00420689582824707
R2->G1,445__M_Left_ring_finger.BMP,Higher quality,0.35,3,M2 Ordinary Gabor filter,0.030987143996577586,15.088184496943933,0.6184954833111499,0.6454321146011353,0.9896928999805823,-3.599725299032988,-0.10427570775368356,0.013375163078308105
R2->G1,445__M_Left_ring_finger.BMP,Higher quality,0.35,4,Team Final Output,0.030987143996577586,15.088184496943933,0.6184954833111499,0.6454321146011353,1.0068727000034414,0.0,0.0,0.0
R2->G1,576__M_Right_middle_finger.BMP,Higher quality,0.55,0,Degraded,0.027405958687992386,15.621550012683855,0.5191537437271285,0.48222148418426514,0.0,,,
R2->G1,576__M_Right_middle_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.027405958687992386,15.621550012683855,0.5191537437271285,0.48222148418426514,0.0,0.0,0.0,0.0
R2->G1,576__M_Right_middle_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02606951032751461,15.838671262561277,0.5466387554165733,0.5047087669372559,0.01752130000386387,0.21712124987742243,0.027485011689444727,0.022487282752990723
R2->G1,576__M_Right_middle_finger.BMP,Higher quality,0.55,3,M2 Ordinary Gabor filter,0.04240731178787436,13.725592567243245,0.4457301559122064,0.5249510407447815,0.9798507000086829,-2.1130786953180323,-0.10090859950436687,0.020242273807525635
R2->G1,576__M_Right_middle_finger.BMP,Higher quality,0.55,4,Team Final Output,0.04240731178787436,13.725592567243245,0.4457301559122064,0.5249510407447815,0.9973720000125468,0.0,0.0,0.0
R2->G1,533__M_Right_ring_finger.BMP,Higher quality,0.75,0,Degraded,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,,,
R2->G1,533__M_Right_ring_finger.BMP,Higher quality,0.75,1,Common Preprocessing P0,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,0.0,0.0,0.0
R2->G1,533__M_Right_ring_finger.BMP,Higher quality,0.75,2,M1 Richardson-Lucy deconvolution,0.036248404168847906,14.407111084286877,0.3734669628570599,0.35453474521636963,0.017293600016273558,0.14804664947973123,0.026258138137792375,0.03186607360839844
R2->G1,533__M_Right_ring_finger.BMP,Higher quality,0.75,3,M2 Ordinary Gabor filter,0.046050006646133235,13.36770302787897,0.32386964412636,0.3956460952758789,0.9808854999719188,-1.0394080564079058,-0.04959731873069989,0.04111135005950928
R2->G1,533__M_Right_ring_finger.BMP,Higher quality,0.75,4,Team Final Output,0.046050006646133235,13.36770302787897,0.32386964412636,0.3956460952758789,0.9981790999881923,0.0,0.0,0.0
R2->G1,158__M_Right_middle_finger.BMP,Higher quality,0.35,0,Degraded,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,,,
R2->G1,158__M_Right_middle_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,0.0,0.0,0.0
R2->G1,158__M_Right_middle_finger.BMP,Higher quality,0.35,2,M1 Richardson-Lucy deconvolution,0.012762565206074777,18.94062026016405,0.7315157811187692,0.6141787767410278,0.01768279995303601,0.24311302540314728,0.014410729283996004,0.0024625658988952637
R2->G1,158__M_Right_middle_finger.BMP,Higher quality,0.35,3,M2 Ordinary Gabor filter,0.03552852812454247,14.494227840848355,0.5995722327618783,0.6289060115814209,0.9730567000224255,-4.4463924193156945,-0.13194354835689093,0.014727234840393066
R2->G1,158__M_Right_middle_finger.BMP,Higher quality,0.35,4,Team Final Output,0.03552852812454247,14.494227840848355,0.5995722327618783,0.6289060115814209,0.9907394999754615,0.0,0.0,0.0
R2->G1,148__M_Right_ring_finger.BMP,Higher quality,0.55,0,Degraded,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,,,
R2->G1,148__M_Right_ring_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,0.0,0.0,0.0
R2->G1,148__M_Right_ring_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02739356354738818,15.623514679906865,0.5500091301857091,0.5191538333892822,0.01753170002484694,0.2086576881496125,0.02652254277986854,0.020366132259368896
R2->G1,148__M_Right_ring_finger.BMP,Higher quality,0.55,3,M2 Ordinary Gabor filter,0.041622831824259826,13.806683757387042,0.46407119769138283,0.5379507541656494,0.9949342999607325,-1.8168309225198236,-0.08593793249432624,0.018796920776367188
