Experiment,Protocol,Category,Image,Relative path,Seed,Candidate ID,Pipeline,Stage order,Stage,Stage parameters,Runtime (s),MSE,MSE_255_equivalent,PSNR (dB),SSIM,Delta PSNR vs previous stage (dB),Delta MSE vs previous stage,Delta SSIM vs previous stage,Altered split,Ridge coherence,Local contrast,Foreground/background separation proxy,Ridge coverage in foreground,Fragmentation per 1000 ridge pixels,Small connected components <20px,Ridge continuity proxy,Delta Ridge coherence vs previous stage,Delta Local contrast vs previous stage,Delta Fragmentation per 1000 ridge pixels vs previous stage,Delta Ridge continuity proxy vs previous stage
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09418160002678633,,,,,,,,Altered-Easy,0.7195363640785217,0.1992330253124237,0.1992330253124237,0.422332763671875,3.1071609220319387,0.0,21.260416666666668,0.040605902671813965,-0.0051582008600234985,0.03834728927867159,0.27035044150110465
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.902152800001204,,,,,,,,Altered-Easy,0.7213330864906311,0.18450519442558289,0.18450519442558289,0.4116973876953125,3.595122493606612,0.0,19.530944625407166,0.001796722412109375,-0.01472783088684082,0.48796157157467324,-1.729472041259502
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.6789304614067078,0.2043912261724472,0.2043912261724472,0.422637939453125,3.068813632753267,2.0,20.990066225165563,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.1002973000286147,,,,,,,,Altered-Easy,0.7195363640785217,0.1992330253124237,0.1992330253124237,0.422332763671875,3.1071609220319387,0.0,21.260416666666668,0.040605902671813965,-0.0051582008600234985,0.03834728927867159,0.27035044150110465
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.3126703000161797,,,,,,,,Altered-Easy,0.720373272895813,0.18328678607940674,0.18328678607940674,0.4150238037109375,3.3089451818081543,1.0,19.79344262295082,0.0008369088172912598,-0.015946239233016968,0.2017842597762156,-1.4669740437158474
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.6789304614067078,0.2043912261724472,0.2043912261724472,0.422637939453125,3.068813632753267,2.0,20.990066225165563,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003833299968391657,,,,,,,,Altered-Easy,0.692603349685669,0.193813294172287,0.193813294172287,0.4221954345703125,3.2165961906827136,2.0,20.029508196721313,0.013672888278961182,-0.010577932000160217,0.1477825579294465,-0.9605580284442503
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09423260006587952,,,,,,,,Altered-Easy,0.7353819608688354,0.18961915373802185,0.579914104193449,0.41634992738172494,3.4141091772739083,1.0,20.208904109589042,0.042778611183166504,-0.004194140434265137,0.19751298659119465,0.17939591286772938
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.30997459997888654,,,,,,,,Altered-Easy,0.7333971858024597,0.17470331490039825,0.5657664462924004,0.4090593731209818,3.4298205939996986,0.0,19.059016393442622,-0.0019847750663757324,-0.014915838837623596,0.01571141672579035,-1.14988771614642
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.5717682838439941,0.13768786191940308,0.13768786191940308,0.29034423828125,2.6802606684885433,0.0,19.375586854460092,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09090289997402579,,,,,,,,Altered-Easy,0.6412897109985352,0.130601704120636,0.130601704120636,0.2836456298828125,2.4207864866318793,0.0,22.164772727272727,0.06952142715454102,-0.00708615779876709,-0.25947418185666393,2.7891858728126344
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.5717682838439941,0.13768786191940308,0.13768786191940308,0.29034423828125,2.6802606684885433,0.0,19.375586854460092,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.004291999968700111,,,,,,,,Altered-Easy,0.6082008481025696,0.13057340681552887,0.13057340681552887,0.285675048828125,2.884307232133319,2.0,18.743961352657006,0.03643256425857544,-0.0071144551038742065,0.2040465636447757,-0.6316255018030859
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09891790000256151,,,,,,,,Altered-Easy,0.6673883199691772,0.12285186350345612,0.12285186350345612,0.2768402099609375,2.5354131069834094,0.0,23.025,0.059187471866607666,-0.007721543312072754,-0.3488941251499096,4.281038647342992
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.5717682838439941,0.13768786191940308,0.13768786191940308,0.29034423828125,2.6802606684885433,0.0,19.375586854460092,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09846340003423393,,,,,,,,Altered-Easy,0.6412897109985352,0.130601704120636,0.130601704120636,0.2836456298828125,2.4207864866318793,0.0,22.164772727272727,0.06952142715454102,-0.00708615779876709,-0.25947418185666393,2.7891858728126344
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.9196553999790922,,,,,,,,Altered-Easy,0.6870248913764954,0.1246112808585167,0.1246112808585167,0.2777557373046875,2.636927978904576,1.0,21.511111111111113,0.045735180377960205,-0.005990423262119293,0.21614149227269674,-0.6536616161616138
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.5717682838439941,0.13768786191940308,0.13768786191940308,0.29034423828125,2.6802606684885433,0.0,19.375586854460092,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.10745350003708154,,,,,,,,Altered-Easy,0.6412897109985352,0.130601704120636,0.130601704120636,0.2836456298828125,2.4207864866318793,0.0,22.164772727272727,0.06952142715454102,-0.00708615779876709,-0.25947418185666393,2.7891858728126344
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.30347039992921054,,,,,,,,Altered-Easy,0.6484469771385193,0.12234531342983246,0.12234531342983246,0.2733154296875,2.456453774006253,0.0,21.722543352601157,0.007157266139984131,-0.008256390690803528,0.035667287374373746,-0.44222937467156953
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Easy,0.5717682838439941,0.13768786191940308,0.13768786191940308,0.29034423828125,2.6802606684885433,0.0,19.375586854460092,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.0036362999817356467,,,,,,,,Altered-Easy,0.6082008481025696,0.13057340681552887,0.13057340681552887,0.285675048828125,2.884307232133319,2.0,18.743961352657006,0.03643256425857544,-0.0071144551038742065,0.2040465636447757,-0.6316255018030859
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08679929992649704,,,,,,,,Altered-Easy,0.6673883199691772,0.12285186350345612,0.12285186350345612,0.2768402099609375,2.5354131069834094,0.0,23.025,0.059187471866607666,-0.007721543312072754,-0.3488941251499096,4.281038647342992
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.3031757000135258,,,,,,,,Altered-Easy,0.6699435114860535,0.11564736068248749,0.11564736068248749,0.265625,2.987132352941176,0.0,19.691011235955056,0.0025551915168762207,-0.007204502820968628,0.4517192459577668,-3.3339887640449426
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.7484726905822754,0.21836848556995392,0.21836848556995392,0.40997314453125,2.8658627363406284,1.0,25.71818181818182,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09167039999738336,,,,,,,,Altered-Medium,0.7997850179672241,0.2127392590045929,0.2127392590045929,0.409088134765625,2.6855650876538606,1.0,27.724137931034484,0.05131232738494873,-0.005629226565361023,-0.1802976486867678,2.0059561128526653
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.7484726905822754,0.21836848556995392,0.21836848556995392,0.40997314453125,2.8658627363406284,1.0,25.71818181818182,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003443199908360839,,,,,,,,Altered-Medium,0.7663131952285767,0.20819473266601562,0.20819473266601562,0.4081878662109375,2.9531606295091772,1.0,25.824074074074073,0.01784050464630127,-0.010173752903938293,0.08729789316854886,0.10589225589225393
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09280889993533492,,,,,,,,Altered-Medium,0.8157343864440918,0.20209796726703644,0.20209796726703644,0.4065399169921875,2.8149983110010135,0.0,27.72,0.04942119121551514,-0.006096765398979187,-0.13816231850816374,1.8959259259259262
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.7484726905822754,0.21836848556995392,0.21836848556995392,0.40997314453125,2.8658627363406284,1.0,25.71818181818182,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0913562000496313,,,,,,,,Altered-Medium,0.7997850179672241,0.2127392590045929,0.2127392590045929,0.409088134765625,2.6855650876538606,1.0,27.724137931034484,0.05131232738494873,-0.005629226565361023,-0.1802976486867678,2.0059561128526653
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.83768220001366,,,,,,,,Altered-Medium,0.7986804246902466,0.19459396600723267,0.19459396600723267,0.40155029296875,3.0019759841921267,1.0,26.164319248826292,-0.001104593276977539,-0.01814529299736023,0.31641089653826615,-1.559818682208192
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.7484726905822754,0.21836848556995392,0.21836848556995392,0.40997314453125,2.8658627363406284,1.0,25.71818181818182,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09529139997903258,,,,,,,,Altered-Medium,0.7997850179672241,0.2127392590045929,0.2127392590045929,0.409088134765625,2.6855650876538606,1.0,27.724137931034484,0.05131232738494873,-0.005629226565361023,-0.1802976486867678,2.0059561128526653
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2858039999846369,,,,,,,,Altered-Medium,0.8006486296653748,0.19349457323551178,0.19349457323551178,0.4013519287109375,3.1555335893244116,1.0,24.995495495495497,0.0008636116981506348,-0.019244685769081116,0.46996850167055104,-2.728642435538987
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.7484726905822754,0.21836848556995392,0.21836848556995392,0.40997314453125,2.8658627363406284,1.0,25.71818181818182,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003355999942868948,,,,,,,,Altered-Medium,0.7663131952285767,0.20819473266601562,0.20819473266601562,0.4081878662109375,2.9531606295091772,1.0,25.824074074074073,0.01784050464630127,-0.010173752903938293,0.08729789316854886,0.10589225589225393
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08869419991970062,,,,,,,,Altered-Medium,0.8157343864440918,0.20209796726703644,0.20209796726703644,0.4065399169921875,2.8149983110010135,0.0,27.72,0.04942119121551514,-0.006096765398979187,-0.13816231850816374,1.8959259259259262
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2849547000369057,,,,,,,,Altered-Medium,0.8144886493682861,0.18421556055545807,0.18421556055545807,0.3985595703125,3.024502297090352,2.0,25.867924528301888,-0.001245737075805664,-0.01788240671157837,0.2095039860893384,-1.852075471698111
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C0_NLM,NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6393790245056152,0.171784907579422,0.171784907579422,0.2951812744140625,3.8252778495735336,3.0,21.873684210526317,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09488129999954253,,,,,,,,Altered-Medium,0.6915252208709717,0.16693389415740967,0.16693389415740967,0.2945404052734375,3.729990156970419,1.0,23.01675977653631,0.052146196365356445,-0.004851013422012329,-0.09528769260311476,1.143075566009994
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6393790245056152,0.171784907579422,0.171784907579422,0.2951812744140625,3.8252778495735336,3.0,21.873684210526317,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.003463099943473935,,,,,,,,Altered-Medium,0.6653305888175964,0.16414085030555725,0.16414085030555725,0.2925262451171875,4.016483229878462,3.0,20.74742268041237,0.0259515643119812,-0.007644057273864746,0.1912053803049285,-1.126261530113947
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0878997000399977,,,,,,,,Altered-Medium,0.7071856260299683,0.15909190475940704,0.15909190475940704,0.2903900146484375,3.783300930061479,0.0,22.627118644067796,0.041855037212371826,-0.0050489455461502075,-0.23318229981698302,1.8796959636554256
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 Altered input,"{""operation"": ""P0 only""}",0.0,,,,,,,,Altered-Medium,0.6393790245056152,0.171784907579422,0.171784907579422,0.2951812744140625,3.8252778495735336,3.0,21.873684210526317,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,282__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\282__M_Right_little_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09160240006167442,,,,,,,,Altered-Medium,0.6915252208709717,0.16693389415740967,0.16693389415740967,0.2945404052734375,3.729990156970419,1.0,23.01675977653631,0.052146196365356445,-0.004851013422012329,-0.09528769260311476,1.143075566009994
